job_url,job_descriptions,search_term,city
https://www.themuse.com/jobs/facebook/infrastructure-accounting-manager-f504e8,"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities â€"" we're just getting started.

Facebook seeks a Manager to join the Infrastructure Accounting team in a full-time position. The ideal candidate will be able to work well with cross-functional teams providing guidance and making decisions as well as being able to perform detailed analysis while managing a significant portion of Facebookâ€™s infrastructure investment on our balance sheet. This position will be based in our Austin, Texas office.

RESPONSIBILITIES
Manage infrastructure accounting end to end processes for Facebookâ€™s Infrastructure and Connectivity investments.
Record compilation, month end close, reconciliation, result analytics, internal and external reporting.
Own multiple balance sheet accounts and corresponding Oracle sub-ledger of varying level of complexity and materiality.
Monitor the compliance of capitalized assets with approved capitalization policies.
Participate in the review of quarterly and annual financial statements and footnotes and provide support for disclosures.
Coordinate with external and internal auditors to ensure timely completion of audit requests, and aid in the research and analysis of audit issues raised.
Prepare accounting memos and update accounting policies in the subject areas.
Research on accounting implications from changes in the subject areas.
Reach conclusions with adequate level of rationale and documentation for review and then communicate and present the accounting conclusions to the team.
Develop and maintain strong relationships with Infrastructure Business Partners in order to understand the broader business objectives, develop processes jointly and provide accounting guidance and best practice recommendations to enable process changes.
Work closely with financial planning and international finance teams to ensure compliance with the U.S. GAAP and internal policies through effective communications and globally coordinated execution.
Stay up to date on SOX controls and assessments of those controls as well as audits performed by business partners, internal auditors and external auditors.
Understand how systems work together to drive improvements and automations where possible.
Be a team lead to implement IT solutions in the subject areas.
Lead special projects and other duties as assigned.
MINIMUM QUALIFICATIONS
BA/BS degree in Accounting or Finance
6+ years of financial statements auditing, financial accounting or similar experience
Analytical experience, including experience in Excel
Experience working with business partners and engineers to effect changes
Experience in optimizing or re-designing existing processes resulting from business needs
PREFFERED QUALIFICATIONS
Big 4 audit experience and CPA
Experience with Oracle Financials and Hyperion
Infrastructure needs in the technology industry, e.g. data center, fiber optic network, server life cycle or connectivity efforts",Accounting,Austin
https://www.themuse.com/jobs/legalzoom/contract-accounting-clerk-65541a,"What you'll do:

Generate reports detailing accounts receivable status to Accounting Manager on a weekly basis.
Assist in A/R payment application by reconciling the customer ledger to ensure that all payments are accounted for and properly posted.
Research/verify discrepancies and resolve customers billing issues.
Handle and verify chargeback, unidentified payment (UD) promptly
Validate chargeback and resolve any internal error/non-compliance issue.
Generate & analyze report to reconcile the deduction taken pertaining to Sales Discount & Allowance
Dispute invalid chargeback immediately
Follow up open/pending Chargebacks aggressively and update the log to keep track of the status for management review.
Pursue payment negotiation for valid chargeback payback
Research UPS/FedEx/Local Freight for verification of shipment.
Update management the overall pending claim status.",Accounting,Austin
https://www.themuse.com/jobs/legalzoom/manager-product-design-tax-accounting-e070da,"If you are an entrepreneurial, creative, innovative accountant with experience advising small businesses, we would love to talk to you. LegalZoom Legal Services, Ltd. is looking for an exceptional accountant to help us redefine our business offerings.

What you'll do:
Assist in development of new products and services aimed at small businesses/startups;
Distill accounting and tax requirements and concepts with clear visual design and writing for product, operations and design stakeholders;
Explore innovation in other industries with a view to applying those innovations to professional services;
Provide ideas and insights into how the company can work with the accounting and tax needs of small businesses to create amazing product experiences for its customers


Qualifications:
At least 6 years of experience advising businesses or small business owners;
Fluency translating accounting and/or tax advice into actionable guidance for innovative product and business teams;
Sound and practical business judgment, intellectual creativity, and problem-solving skills;
Extremely driven to create a better customer experience in professional services;
Ability to organise, priorities, and manage projects effectively;


Preferred qualifications:

Samples of work that you consider exemplary of a customer-centric/design oriented/UX focused delivery of professional services a plus;
Experience working through early stage growth with startups;
Experience building your own consumer facing product or service offering;


LegalZoom is an Equal Opportunity Employer, dedicated to diversity.",Accounting,Austin
https://www.themuse.com/jobs/addisongroup/ap-specialist-87e41b,"Location: Austin Region
Category: Finance & Accounting
Employment Type: Contract
Contact: facadaustin@addisongroup.com

Are you looking for a growth opportunity for a reputable company with a positive work environment? Our client, is looking for an Accounts Payable Accountant to join their team on a temporary basis. Please contact us today to discuss this opportunity!

Accounts Payable Accountant (Temporary Assignment)
Austin, TX (West)

Job Responsibilities

Accounts Payable Accountant is responsible for managing and preparing all invoices on a daily basis and route for approvals
Accounts Payable Accountant must evaluate and reconcile all vendor statements and manage all inquiries
Accounts Payable Accountant must assist with AP reporting and analysis on a monthly basis
Manage and verify all expense reports and ensure compliance with company policies
Maintain and update all account payable data and ensure accuracy in general ledgers
Initiate ACH and wire transfers
Accounts Payable Accountant ensures vendor receives 1099 forms and resolve all issues
Evaluate all accounts payables balance and resolve unpaid invoice issues
Monitor all payment submission and ensure processing within month

Requirements

Accounts Payable Accountant must possess an Associate's or Bachelor's Degree in Accounting
Minimum of 3-6 years' experience with Accounts Payable and solid understanding of General Ledger Accounting

Preferred Skills

Intermediate Excel
Strong preference for experience using ERP system

Why choose Addison Finance & Accounting?

Pay: We negotiate high salaries using US Bureau of Labor Statistics
Benefits & Bonuses: You are eligible for medical, dental, vision insurance benefits, 401K, and monetary bonuses
Permanent Employment: Many of Addison's Finance & Accounting job openings lead to potential permanent employment
Connections: You connect directly with hiring managers from renowned organizations
Options: You are presented multiple employment options near your home
Professional Development: You are provided hiring process advice, resume revision, and employment term negotiation


Keywords: CFO, Controller, SOX/Internal Controls/Compliance, Auditor, Tax Professional, Staff Accountant, Senior Accountant, Accounts Payable, Accounts Receivable, Payroll Accountant, Data Entry, Financial Reporting, SEC Reporting, Process Improvement, Management Consulting, CPA, CFA, MBA, Collections, Billing, Accounting & Financial Reporting, Financial Planning, Financial Analysis, Back Office Operations, Banking Operations, Collateral Management, Commercial Credit & Lending, Compliance, Corporate Actions, Credit Analysis, Underwriting, Derivatives, Equity Analyst, Fund/Portfolio Accounting, Government Clearance, International And Domestic Trade Support, Investment Analyst, Performance Analyst, Portfolio Administrator, Portfolio Analyst , Registered Representative , Research Analyst , Retail Banking, Securities Lending, Treasury

Other: Financial Planner, Cost Accountant, Portfolio Manager, Finance Manager, Financial Reporting Analyst, International Controller, Financial Analyst, VP Of Finance, Treasurer, Assistant Controller, Bookkeeper, Accounts Payable Clerk, Accounts Receivable Clerk, Mutual Fund Analyst, Credit Analyst, Payroll Clerk, Payroll Manager, Financial Assistant, Director Of Investor Relations, Procurement Accountant, Purchasing Manager, Fixed Asset Accounting, Business Process Reengineering, Risk Management, Value-Added Analysis, SAP, GAAP, Financial Projections, General Ledger, Trial Balance, Financial Statements, Expense Analysis, Tax Reporting, Tax Planning, Payroll, Benefits Administration, Portfolio Management, Cross-Functional Team Leadership, Financial And Strategic Planning, P&L Management, Auditing And Compliance, Operating And Working Capital, Budget Management, Mergers And Acquisitions, Cash-Flow Management, Business Valuations, Data Warehouse Reporting, Audits And Compliance, A/P, A/R, Regulatory Accounting, Microsoft Excel, Bank Reconciliations, Crystal Reports, Hyperion, Spreadsheets.",Accounting,Austin
https://www.themuse.com/jobs/addisongroup/staff-accountant-1d9421,"Location: Austin Region
Category: Finance & Accounting
Employment Type: Direct Hire
Contact: Tucker.Clark@addisongroup.com

Are you looking for a growth opportunity for a reputable company with a positive work environment? Our client is looking for a Staff Accountant to join their team. Please contact us today to discuss this opportunity!

Staff Accountant - Austin - Up to $65K

Job Responsibilities:

Support accounting operations including Billing, A/R, A/P, GL
Prepare, publish, and analyze monthly financial statements
Research technical accounting issues for compliance
Support the month-end and year-end close process
Examine, analyze and interpret accounting records to detect deficient controls, duplicated effort, fraud, or non-compliance with GAAP, laws, regulations, and management policies.

Requirements:

Bachelor's degree, preferably in Accounting, Business, or Finance
Senior Internal Auditor must possess 3+ years of progressive accounting experience
ERP Experience is preferred
CPA is a plus, but not required
Working knowledge of current US GAAP

Why choose Addison Finance & Accounting?

Pay: We negotiate high salaries using US Bureau of Labor Statistics
Benefits & Bonuses: You are eligible for medical, dental, vision insurance benefits, 401K, and monetary bonuses
Permanent Employment: Many of Addison's Finance & Accounting job openings lead to potential permanent employment
Connections: You connect directly with hiring managers from renowned organizations
Options: You are presented multiple employment options near your home
Professional Development: You are provided hiring process advice, resume revision, and employment term negotiation",Accounting,Austin
https://www.themuse.com/jobs/addisongroup/payroll-specialist-bba68c,"Location: Austin Region
Category: Finance & Accounting
Employment Type: Contract To Hire
Contact: facadaustin@addisongroup.com

Are you looking for a growth opportunity for a reputable company with a positive work environment? Our client is looking for a Payroll Specialist to join their team. Please contact us today to discuss this opportunity!

Payroll Specialist
Austin, TX

Job Responsibilities:

Payroll Specialist is responsible for the timely and accurate day-to-day processing
Process payroll for hourly & salaried employees
Payroll Specialist must verify all payroll entries including deductions, earnings and changes, review and reconcile payroll data and resolving any discrepancies as necessary
Assist with payroll wage garnishments
Organize and verify any additional data for final payroll runs prior to processing of W-2s, and process W-2 corrections as appropriate
Work with line mangers regarding inquiries, issues and procedures affecting payroll and HR

Requirements:

Payroll Specialist must possess 2-4 years of payroll experience
Proficient in Microsoft Office
Strong attention to detail
Ability to maintain confidentiality

Why choose Addison Finance & Accounting?

Pay: We negotiate high salaries using US Bureau of Labor Statistics
Benefits & Bonuses: You are eligible for medical, dental, vision insurance benefits, 401K, and monetary bonuses
Permanent Employment: Many of Addison's Finance & Accounting job openings lead to potential permanent employment
Connections: You connect directly with hiring managers from renowned organizations
Options: You are presented multiple employment options near your home
Professional Development: You are provided hiring process advice, resume revision, and employment term negotiation


Keywords: CFO, Controller, SOX/Internal Controls/Compliance, Auditor, Tax Professional, Staff Accountant, Senior Accountant, Accounts Payable, Accounts Receivable, Payroll Specialist, Data Entry, Financial Reporting, SEC Reporting, Process Improvement, Management Consulting, CPA, CFA, MBA, Collections, Billing, Accounting & Financial Reporting, Financial Planning, Financial Analysis, Back Office Operations, Banking Operations, Collateral Management, Commercial Credit & Lending, Compliance, Corporate Actions, Credit Analysis, Underwriting, Derivatives, Equity Analyst, Fund/Portfolio Accounting, Government Clearance, International And Domestic Trade Support, Investment Analyst, Performance Analyst , Portfolio Administrator, Portfolio Analyst , Registered Representative , Research Analyst , Retail Banking, Securities Lending, Treasury

Other: Financial Planner, Cost Accountant, Portfolio Manager, Finance Manager, Financial Reporting Analyst, International Controller, Financial Analyst, VP Of Finance, Treasurer, Assistant Controller, Bookkeeper, Accounts Payable Clerk, Accounts Receivable Clerk, Mutual Fund Analyst, Credit Analyst, Payroll Clerk, Payroll Manager, Financial Assistant, Director Of Investor Relations, Procurement Specialist, Purchasing Manager, Fixed Asset Accounting, Business Process Reengineering, Risk Management, Value-Added Analysis, SAP, GAAP, Financial Projections, General Ledger, Trial Balance, Financial Statements, Expense Analysis, Tax Reporting, Tax Planning, Payroll, Benefits Administration, Portfolio Management, Cross-Functional Team Leadership, Financial And Strategic Planning, P&L Management, Auditing And Compliance, Operating And Working Capital, Budget Management, Mergers And Acquisitions, Cash-Flow Management, Business Valuations, Data Warehouse Reporting, Audits And Compliance, A/P, A/R, Regulatory Accounting, Microsoft Excel, Bank Reconciliations, Crystal Reports, Hyperion, Spreadsheets.",Accounting,Austin
https://www.themuse.com/jobs/bakertilly/audit-senior-or-manager,"Overview
Baker Tilly Virchow Krause, LLP (Baker Tilly) is a nationally recognized, full-service accounting and advisory firm whose specialized professionals connect with clients and their businesses through refreshing candor and clear industry insight. With approximately 2,700 employees across the United States, Baker Tilly is ranked as one of the 15 largest accounting and advisory firms in the country. Headquartered in Chicago, Baker Tilly is an independent member of Baker Tilly International, a worldwide network of independent accounting and business advisory firms in 147 territories, with over 33,000 professionals. The combined worldwide revenue of independent member firms is $3.4 billion.
 It’s an exciting time to join Baker Tilly!
 Fast-growing top 20 firm new to the Austin area is seeking an Audit Senior who has a desire to reside in the Austin area and pursue a career in public accounting.
  Baker Tilly Annual Report 2017 
Responsibilities
Oversee the day to day activities of financial statement audits, reviews, compilations, agreed upon procedures and special projects.
Identify accounting, financial statement, and reporting issues, based on professional guidelines including U.S. GAAP and IFRS.
Provide recommendations for business and process improvements based upon knowledge gained relative to the client’s operations, processes, and business objectives.
Proactively build relationships and communicate effectively with the client to provide superior client service.
Supervise and lead the staff through counsel, guidance and coaching. Evaluate performance on client engagements.
Invest in professional development through active participation in training sessions and networking events both internally and externally.
Assist with recruiting activities to include campus recruiting along with referring experienced individuals to the firm and participating in the firm's Employee Referral Bonus Program.
Demonstrate excellent team skills, positive attitude and high ethical standards.
Qualifications
Bachelor's Degree in Accounting, 150 credits to sit for the CPA exam required.  Master’s Degree or other advanced degree desired.
CPA preferred.
 Three (3) to seven (7) years of experience providing attest services in a professional services firm.
Knowledge of U.S. Generally Accepted Accounting Principles (GAAP), U.S. Generally Accepted Auditing Standards (GAAS), and Public Company Oversight Board (PCAOB) Auditing Standards.
Demonstrated skills in the areas of communication, relationship building, personal development, collaboration, and problem solving along with initiative, adaptability and highly developed Microsoft Suite skills.",Accounting,Austin
https://www.themuse.com/jobs/addisongroup/payroll-specialist-parttime,"Location: Austin Region
Category: Finance & Accounting
Employment Type: Contract To Hire
Contact: facadresponseaustin@addisongroup.com

Are you looking for a growth opportunity for a reputable company with a positive work environment? Our client is looking for a Payroll Specialist to join their team on a part-time basis. Please contact us today to discuss this opportunity!

Payroll Specialist (Part-Time)
Austin, TX (Downtown)

Job Responsibilities:

Payroll Specialist is responsible for the timely and accurate day-to-day processing
Process payroll for hourly & salaried employees
Payroll Specialist must verify all payroll entries including deductions, earnings and changes, review and reconcile payroll data and resolving any discrepancies as necessary
Assist with payroll wage garnishments

Requirements:

Payroll Specialist must possess 1-2 years of payroll experience
Proficient in Microsoft Office
Strong attention to detail
Ability to maintain confidentiality

Why choose Addison Finance & Accounting?

Pay: We negotiate high salaries using US Bureau of Labor Statistics
Benefits & Bonuses: You are eligible for medical, dental, vision insurance benefits, 401K, and monetary bonuses
Permanent Employment: Many of Addison's Finance & Accounting job openings lead to potential permanent employment
Connections: You connect directly with hiring managers from renowned organizations
Options: You are presented multiple employment options near your home
Professional Development: You are provided hiring process advice, resume revision, and employment term negotiation

Keywords: Staff Accountant, Accounts Payable, Accounts Receivable, Payroll Specialist, Data Entry

Other: Bookkeeper, Accounts Payable Clerk, Accounts Receivable Clerk, Payroll Clerk, Payroll Manager, Payroll, Benefits Administration, A/P, A/R",Accounting,Austin
https://www.themuse.com/jobs/bakertilly/cfo-advisor-fb6905,"Overview
Baker Tilly Virchow Krause, LLP (Baker Tilly) is a nationally recognized, full-service accounting and advisory firm whose specialized professionals connect with clients and their businesses through refreshing candor and clear industry insight. With approximately 2,700 employees across the United States, Baker Tilly is ranked as one of the 15 largest accounting and advisory firms in the country. Headquartered in Chicago, Baker Tilly is an independent member of Baker Tilly International, a worldwide network of independent accounting and business advisory firms in 147 territories, with over 33,000 professionals. The combined worldwide revenue of independent member firms is $3.4 billion.
 It’s an exciting time to join Baker Tilly!
 Baker Tilly Advantage delivers a modernized and comprehensive approach to meeting our client’s accounting, tax, and financial reporting needs. The Advantage team combines core service needs with industry expertise and cloud accounting solutions to deliver customized dashboards and reports that assist our clients in making strategic business decisions. This approach allows us to play an integral role in our clients’ management team, and provide a customizable service bundle that meets their needs.
 The CFO Advisor will provide expertise to our BT Advantage clients in strategic, financial, accounting, and operations management. They will work with our clients to develop and support effective and efficient financial operations regarding current operational practices and issues as well as strategic planning and goals for the future.
 Baker Tilly Annual Report 2017 
    Responsibilities
Business Development 
Introduce and expand Baker Tilly Advantage services to new and existing clients
Actively contribute to client service planning meetings
Participate in NBD activities and sales meetings
Client Business Advisory
Develop and implement financial forecasting and modeling strategies that compliment client business objectives
Analyze profitability of products and markets
Manage, forecast and anywesalyze client cash flow
Review operational performance and establish benchmarks to effectively measure
Identify growth barriers and develop strategies to overcome them
Create and prepare budgets, forecasts, projections and reports to monitor and advise on progress towards client’s current and future goals and strategies
Advise on merger, acquisition, sale and due diligence activities
Utilize client data to help advise with a future focused mindset
Staff Development
Coach and mentor junior staff , participate in performance management process; provide timely feedback and recognition
Actively involve and bring along staff, where appropriate, to increase exposure to clients and situations in order to build and enhance skills of the broader team
Qualifications
Bachelor’s degree in accounting or related field.
CPA required
5+ years of relevant accounting advisory experience, ideally with a focus on small to medium sized clients
Non-profit experience desirable
Ability to use critical thinking skills to resolve problems
Exceptional organizational and time management skills
Ability to handle a variety of client engagements while meeting deadlines
Exceptional relationship building and communication skills, with emphasis on interpersonal communication, and client/customer service
Strong active listening and consulting skills
Creative thinking; future focused outlook
Ability to coach and mentor junior staff",Accounting,Austin
https://www.themuse.com/jobs/accenture/procurement-helpdesk-new-associate-0c2887,"Join Accenture and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance. Choose Accenture, and make delivering innovative work part of your extraordinary career.

People in our Client Delivery & Operations career track drive delivery and capability excellence through the design, development and/or delivery of a solution, service, capability or offering. They grow into delivery-focused roles, and can progress within their current role, laterally or upward.




Business Process Specialization professionals apply expertise in a specific business process delivery capability (or capabilities) to ensure services are delivered in a manner consistent with our Standard Delivery Solutions and Service Level Agreements and drive continuous improvement.

The General Accounting Operations New Associate manages and executes general accounting processes, including management and/or execution of core financial processes such as billing, accounting, recordings, amortizations, monthly reporting, annual balance, bookkeeping, fiscal forms, tax declarations and half-year reports.

Duties and Responsibilities
Review, analyze and respond to inquiries received from suppliers and client requester
Handles requests of simple to medium complexity
Reconciling payments to customer invoice
Resolving and researching discrepancies between payments and customer invoice
Coordinate urgent and critical cases with internal teams or with vendor
Perform Complete task given by SME
Written and verbal ability to communicate in English
Previous accounting experience studies (in particular: A/P)
Must be able to establish exceptional knowledge of the business and coaching skills in front of the team
Must be a good team player and be able to communicate easily with Accenture, Client and third parties staff at all levels
Responsibility and accuracy in the completion of received tasks
Ability to solve urgent matters and work under pressure
Ability to impose a proactive spirit in the team
Flexibility, especially in the period of month quarter year end closing
Reliable, proactive approach to entrusted tasks thinking outside the box is a plus
Experience with accounting systems


+ Basic qualifications

Basic Qualifications
High School Diploma or State Issued GED Equivalency
Minimum 6 months of finance and/or accounting experience


Preferred Qualifications
Associates degree
Experience with Oracle ERP accounting system
Experience managing project operations to daily goals and deliverables
Demonstrate experience in technical work environments with tech savvy teams
Reporting and analytics experience


Professional Skill Requirements
Eagerness to contribute in a team-oriented environment
Ability to work creatively and analytically in a problem-solving environment
Desire to work in an information systems environment
Good communication (written and oral) and interpersonal skills


Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Accenture (i.e., H1-B visa, F-1 visa (OPT), TN visa or any other non-immigrant status).

Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.

Accenture is a Federal Contractor and an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities.

Equal Employment Opportunity
All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.

Accenture is committed to providing veteran employment opportunities to our service men and women.",Accounting,Austin
https://www.themuse.com/jobs/addisongroup/b2b-collector-f801bc,"Location: Austin Region
Category: Finance & Accounting
Employment Type: Contract To Hire
Contact: facadaustin@addisongroup.com

Responsibilities:

This position requires fast learning abilities, strong attention to details and excellent English (written and verbal communication)
Handles collection calls and/or correspondence in a fast paced goal oriented collections department.
Provides customer service regarding collection issues, process and review account adjustments, resolve client discrepancies and short payments. Responsible for monitoring and maintaining assigned accounts- Customer calls, account adjustments, customer reconciliations, invoiced cost reports and credit memo preparation.
Accountable for reducing delinquency for assigned accounts.
Performs other assigned tasks and duties necessary to support the Accounts Receivable Department.
Enlists the efforts of sales and senior management when necessary to accelerate the collection process.
Communicates & follows up effectively with the sales department regarding customer accounts on a timely basis.
Establishes and maintains effective and cooperative working relationships with clients and the sales team.

Requirements:

1-2 years of collections experience
knowledge of Excel
Experience with SAP is preferred
Proficiency in an additional language is a plus",Accounting,Austin
https://www.themuse.com/jobs/accenture/otc-cash-apps-qa-associate,"Accenture works at the intersection of business and technology to help clients improve their performance and create sustainable value for their stakeholders. With approximately 425,000 people serving clients in more than 120 countries, Accenture drives innovation to improve the way the world works and lives. Visit us at www.accenture.com.

People in our Client Delivery & Operations career track drive delivery and capability excellence through the design, development and/or delivery of a solution, service, capability or offering. They grow into delivery-focused roles, and can progress within their current role, laterally or upward.




Business Process Specialization professionals apply expertise in a specific business process delivery capability (or capabilities) to ensure services are delivered in a manner consistent with our Standard Delivery Solutions and Service Level Agreements and drive continuous improvement.

The General Accounting Operations Associate manages and executes general accounting processes, including management and/or execution of core financial processes such as billing, accounting, recordings, amortizations, monthly reporting, annual balance, bookkeeping, fiscal forms, tax declarations and half-year reports.




Job Description
Responsible for quality assurance transactions on accounts receivable activities on behalf of the client and activities assigned by team lead
Meets with team leads once a week and provides accuracy scores
Conducts coaching sessions with processors to review process and guidelines and correct any errors
Adaptable to learn new processes, concepts, and skills
Demonstrates the ability to work as part of a team
Escalates production issues to his/her team leader as appropriate
Complies with all client published policies and procedures and any legal and regulatory requirements that the company is obliged to adhere


+ Basic qualifications

Basic Qualifications
High School Diploma or State Issued GED Equivalency
Minimum of 2 years of Accounts Receivable experience
Minimum of 2 years of experience with Microsoft Office


Preferred Skills
Associates Degree in Accounting or Business Administration
Experience with Oracle ERP accounting system
Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Accenture.

Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration.

Accenture is a federal contractor and an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities.

Equal Employment Opportunity
All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.

Accenture is committed to providing veteran employment opportunities to our service men and women.",Accounting,Austin
https://www.themuse.com/jobs/box/sr-accounts-payable-specialist,"We’re looking for a high energy, highly motivated, independent, hands-on individual with the people skills to work with leaders and business partners across the organization and be part of a high performing team. This role will manage the day-to-day activities, month-end close, and projects as assigned surrounding daily vendor invoicing and queries, expense reports, corporate cards, and month-end close within the Americas Shared Services team at Austin, TX. This role will report into our Director of Americas Accounting and Shared Services. A successful candidate must have the ability to operate effectively in a rapidly scaling, dynamic environment, be able to manage multiple stakeholders both internal and external and have strong communications and customer service skills.
Responsibilities:
Support our North America AP team on tasks including but not limited to the timely and accurate processing of incoming AP invoices, expense reports processing, Corporate Card administration, new vendor requests, payment run, payment inquiries.
Invoicing of high volume and full cycle accounts payable including 3-way PO matching, 2-way matching and check requests. This includes routing invoices for approvals, coding and entering invoices, and processing payments.
Ensure entered invoices and check requests have appropriate supporting documents, approvals and account/department coding.
Resolve purchase order, invoice, and payment discrepancies with Boxers as well as external vendors.
Review and process weekly employee expense reports in Concur, support US employees with Concur expense reporting inquiries including resolving any open Service Desk tickets.
Reconcile the credit card program by facilitating employees to submit expenses for charges in Concur.
Work effectively with other functions to resolve AP issues and support any Coupa/Concur inquiries.
Month-end close responsibilities include processing all invoices and expense reimbursements, coordinating the Open PO accruals with PO owners for completeness and accuracy, including appropriate documentation ensuring automated interfaces to the G/L are functioning as intended.
Assist with data collection and research on month-end variance (flux) analyses including P&L and Balance Sheet flux analysis for assigned accounts.
Oversee root cause analysis (RCA) of recurring adjustments, reconciliation issues, and recommend and influence the implementation of process improvements and tools solutions to correct and mitigate the same.
Accurate and timely preparation of and explanations for assigned audit related requests. Responsible for preparing and submitting assigned compliance reports, such as quarterly and year-end audit requests and reports.
Perform the above tasks in compliance with SOX, identifying control gaps, if any, and recommending process improvements.
Design, propose, and implement streamlined processes, automation, system enhancements, and best-in-class policies for effectiveness and efficiency.
Support process and control environment enhancements to optimize the global Accounts Payable process for effectiveness and efficiency.
Collaborate and serve as a liaison to other departments on accounting matters with cross functional impact, including but not limited to other Controllership functions, EMEA team, Strategic Planning and Analysis, People and Places team, Legal, Technical Operations, DC Engineering, IT.
Journal entries preparation, identifying and resolving errors, data anomalies, and exceptions on related Accounts Payable activity (Accruals, Cash, T&E, Corp Cards, etc.)
Assist with or be responsible for other duties and ad-hoc projects as assigned. Participate in wider departmental projects and initiatives as requested.
  Skills & Experience:
4-6 years of accounting experience with specialization in Accounts Payable and Expense Reimbursements.
Excellent teamwork, time management, communication (written and verbal), organizational, analytical and problem-solving skills, attention to detail and customer-service oriented.
Self-motivated and self-managed with the ability to multi-task and think independently and creatively.
Overwhelming desire to kick ass and grow with Box.
BA degree in Accounting, Business Administration, or Economics preferred.
Understanding of US GAAP and familiarity with Sarbanes-Oxley (SOX).
Strong MS Excel skills; NetSuite and Concur or Coupa experience a plus.
 ",Accounting,Austin
https://www.themuse.com/jobs/kendrascott/accounts-payable-manager,"About Kendra Scott:
We are a fun, talented and driven team dedicated to providing our customers with gorgeous products and a WOW! experience. Family, fashion and philanthropy are at the core of our company and though we move at a very fast pace, we are committed to maintaining a family-oriented work environment and giving back to our community. A passion for great design, dedication to innovation and a strong social media presence are our building blocks for creating a unique and engaging lifestyle brand across all channels, including retail stores, wholesale accounts and e-commerce. Our headquarters are located in the heart of Austin, Texas, and we embrace the unique vibe and energy of our hometown as an inspiration for our brand and company culture.

Position Overview:
Reporting to the Controller, the Accounts Payable Manager will oversee the company's accounts payable process to ensure overall compliance with company policies, GAAP, tax, and other reporting requirements while driving company initiatives.

Responsibilities:
• Support ongoing growth and development of AP team members while maximizing performance
• Ensure complete and accurate invoice preparation with proper GL coding, documentation, and approvals
• Coordinate and review weekly check run process
• Regularly analyze and report on key expense data to department managers to assist in decision making
• Streamline workflow across the AP team and other cross-functional partners to maximize timing, accuracy, and efficiency. Regularly evaluate controls and drive process improvements and system automation. Collaborate with Controller and Tax Manager to ensure compliance with reporting requirements
• Prepare month-end reconciliations and support the Accounting team during close to ensure accurate financial reporting

Our Ideal Candidate Will Have:
• 7+ years of experience in AP leadership role is required
• Bachelor's degree required: Concentration in Accounting or Finance preferred
• Strong written and verbal communication skills
• Proven track record for success with coaching and development of a team
• Advanced proficiency with Microsoft Office Suite, specifically Excel Division Home Office Location Home Office City Austin State Texas Zip Code 78756 Removal Date 23-Apr-2019",Accounting,Austin
https://www.themuse.com/jobs/nfp/senior-ap-supervisor,"The Senior Accounts Payable Supervisor reports to the Financial Data Operations Manager. They are responsible in supporting the accounts payable manager in serving NFP firms.

ESSENTIAL DUTIES AND RESPONSIBILITIES: To perform this job successfully, individual must be able to perform each essential duty satisfactorily.
Contribute to the daily operations of the accounts payable department.
Full A/P cycle experience, Hands-on performing all A/P core tasks.
Process timely payments of vendor invoices and expense vouchers with Lawson MHC Document Express software.
Running daily check and ACH pay cycles.
Responsible for coding, batching, processing, and disbursing for the A/P function.
Maintain vendor databases.
Responsible for collecting tax information from vendors.
Manage the annual 1099 project and other tax analysis – Proven experience is a must.
Manage & Maintain W9's on all vendors.
Manage Vendor Master Files and respond to vendor queries on a regular basis.
Sets up and monitors payment schedules.
Work with vendors and branch office personnel to resolve accounts payable issues while maintaining effective working relationships.
Supervise the activities of 3 – 4 accounts payable clerks.
Provide employee coaching and development.
Participate with audit requests and other special analytical projects as assigned.
Commitment to culture requires a demonstration of professionalism, accountability, customer/client focus, and teamwork.",Accounting,Austin
